price,year,home_size,parcel_size,beds,age,pool,cbd_dist,x_coord,y_coord
195.278,2002,2981,84504,5,82,0,3929.13,533408.4,1518288
177.881,2001,3501,5790,6,0,0,18909.32,529474.8,1469270
184.155,2001,2191,5715,4,0,0,22365.32,606935.2,1517328
359.459,2002,3894,11467,5,0,1,20182.55,485662.1,1486720
113.61,2005,897,7542,2,45,0,14235.95,580243.9,1542135
89.161,2000,1085,4388,3,0,0,6888.94,512765.2,1526195
120.684,2000,1220,8324,3,30,1,10215.4,559705.9,1553582
222.935,2004,2790,9636,4,0,0,21450.11,585393.1,1482108
275.779,2001,3353,29378,4,0,1,25010.67,488356.8,1598754
288.734,2003,2317,12261,3,38,1,4481.35,544816.7,1541901
129.188,2000,1766,5496,3,0,0,12614.23,567092.7,1505147
181.568,2000,2850,8325,4,1,0,20468.12,527475.2,1464327
75.78,2002,1066,7354,3,20,0,16087.8,485340.9,1549482
93.326,2001,1315,10799,3,42,1,7559.02,512811.5,1542515
112.076,2002,1303,4045,3,4,0,18966.85,596511.2,1539528
148.827,2004,2168,20531,3,24,0,8352.64,516674,1551630
196.546,2004,2216,9873,3,0,0,28373.61,626956.5,1517482
198.719,2004,1951,12013,4,25,1,14595.88,496840.7,1501925
69.875,2000,1644,9375,4,29,0,9432.17,564736.6,1523082
111.986,2001,1391,7760,3,31,1,2497.21,542896.3,1532583
230.265,2003,2109,9848,4,30,0,7208.01,553141.8,1546081
177.687,2001,2576,6402,3,0,0,16194.96,586499.6,1518609
134.375,2002,1475,9209,3,32,0,5198.55,550568.1,1524490
205.483,2004,2115,8002,4,5,1,14524.52,492374.9,1552762
252.068,2003,3047,10184,3,0,1,24932.18,616268.3,1539121
78.406,2002,1228,8365,3,45,0,10565.01,548361.9,1499171
150.02,2003,1471,2727,3,0,0,22140.01,467022.8,1504999
123.982,2003,1255,5000,3,0,0,15901.05,585458,1543782
93.29,2001,1222,3991,3,0,0,8467.13,508893.5,1541057
191.001,2000,1963,5415,4,0,1,21738.87,509010.3,1464590
80.375,2000,1162,9526,2,16,0,18104.61,536672.7,1471707
164.942,2001,1924,15536,3,31,0,7306.58,548256.4,1511225
137.381,2003,1543,11009,3,18,1,11256.06,571290,1537099
194.324,2004,1972,5392,4,0,0,21244.54,604271.4,1537435
159.755,2003,1800,12919,3,33,0,6746.19,549167.4,1514221
188.367,2004,2514,8652,4,14,0,21775.64,519711,1461250
91.182,2000,1684,8242,3,11,0,9602.34,512623.3,1553452
103.814,2000,1246,8106,3,15,0,13726.31,576423.4,1548416
162.366,2004,1807,10790,3,21,0,11777.54,514042.3,1563681
105.649,2004,1699,9975,3,12,0,11587.91,507119.6,1557139
273.65,2004,2878,7922,4,0,1,20703.58,601716.1,1519095
165.494,2003,1738,5219,3,0,0,23393.48,610985.5,1521304
267.759,2000,2417,9289,4,0,0,7646.99,554316.9,1546921
209.342,2004,1868,9030,4,2,0,19896.76,529674.1,1466002
131.87,2000,1852,9868,4,13,0,7312.41,550871,1513241
78.235,2000,899,3922,2,5,0,9695.44,563405.8,1517087
149.114,2002,1685,8505,3,9,0,11228.17,497995.2,1530276
418.237,2003,4504,13000,4,4,1,12415.64,496342.2,1517735
107.291,2003,1043,7353,3,16,0,9512.68,516834.6,1505590
197.735,2004,2388,7896,4,14,1,18944.65,523447.1,1469974
585.529,2003,5073,21317,4,0,1,16800.07,480335.9,1522743
92.413,2001,1270,9503,2,22,1,10231.85,507297.3,1550313
224.338,2004,2057,11578,2,18,0,10968.47,504955.1,1511024
210.417,2003,1436,11467,3,46,1,6787.37,551754.8,1545588
165.148,2005,1636,11089,3,10,0,14949.33,503470.8,1568825
237.812,2004,2346,7353,4,11,0,17176.93,590971.8,1525917
133.589,2002,2200,6601,4,1,0,19521.03,470846.5,1534243
111.699,2000,1625,8249,3,8,0,13778.75,579805.1,1526325
75.71,2004,954,9959,3,27,0,10966.73,499540.2,1538142
124.277,2002,1647,7470,4,9,0,7985.99,523018.3,1507704
192.163,2003,1913,11508,3,0,0,22789.57,607716.8,1514286
225.8,2004,2916,8218,4,7,0,19414.92,517934.8,1469661
160.127,2001,1984,5642,4,2,0,19608.5,516391.3,1469443
153.813,2000,2276,10969,4,0,0,23743.67,487252.2,1592808
160.77,2004,1848,5361,4,0,0,14059.45,579561.4,1519749
89.671,2002,1194,4200,3,3,0,6653.11,526718.4,1510828
225.602,2002,2873,7568,4,0,1,15604.37,585984.4,1533674
211.944,2003,2697,10443,5,2,0,19884.12,502258.7,1587643
89.26,2000,1149,10890,3,15,0,11148.2,501458.5,1546084
317.654,2004,2731,7132,4,2,1,22799.29,608326.4,1517020
141.536,2003,1770,10788,3,22,0,12205.09,574781.9,1528117
124.59,2001,1430,11052,3,24,1,16446.06,523895.7,1478243
122.312,2000,1442,5672,3,0,0,20646.83,536703,1463361
264.587,2004,2582,10200,4,9,1,19000.55,596798.4,1524072
112.183,2001,2250,10562,2,36,0,6620.68,534273.9,1552819
178.22,2005,1710,7217,3,11,0,16860.79,534442.9,1475763
116.459,2004,1275,1814,2,0,0,14457.44,491114.9,1549532
110.245,2003,1510,5993,3,0,0,7102.59,512059.8,1526137
110.16,2004,1539,2569,3,29,0,23286.83,485353.1,1589342
233.176,2003,3012,7347,4,0,0,21212.3,604317.3,1526734
173.803,2001,1618,15261,3,47,0,6557.39,534688.6,1552618
401.691,2001,3143,14607,5,1,1,14391.1,494229.4,1506976
314.898,2001,2861,22334,4,7,1,12432.28,497707.6,1514178
165.698,2003,2368,10125,3,14,0,14909.21,578947.6,1552275
171.975,2001,1867,9286,3,29,1,10790.6,546907,1564391
103.899,2002,1164,13338,3,32,0,10130.02,565761.1,1543303
367.633,2003,3621,13952,5,9,1,22360.38,514845.1,1460487
148.321,2000,1943,10886,4,21,0,14597.67,495519.3,1503722
136.527,2004,1277,6759,3,10,0,14123.44,579279.9,1544275
124.959,2004,1279,6300,3,0,0,16494.24,482585.7,1545258
130.408,2000,1088,7474,2,44,0,2248.97,541952.4,1533058
97.188,2003,1102,3751,3,9,0,11823.24,573453.2,1534898
119.917,2001,1357,5393,3,8,0,22040.47,494011.2,1590812
200.715,2004,2483,9923,5,4,0,20319.38,528380.2,1464724
125.471,2003,1450,7779,3,14,0,14469.13,581381.7,1521687
206.864,2005,2071,6003,3,3,0,23517.47,458480.1,1519829
155.697,2000,1802,5253,4,2,1,9906.57,525645.9,1562285
88.109,2001,1300,10449,3,21,0,11326.19,516803.3,1563602
314.793,2005,1679,13500,4,37,0,4247.82,539673.1,1544173
233.881,2000,2941,10661,4,0,1,20871.07,603194.7,1526727
120.353,2001,1499,8489,3,0,0,11589.71,497675.8,1539225
211.078,2004,1794,8218,3,0,0,22470.24,466001.9,1504634
93.823,2001,2850,9349,4,32,1,9543.99,505018.3,1540690
706.481,2003,3417,16007,4,3,1,18226.11,483261.1,1500798
153.791,2003,1608,9913,3,8,0,11517.79,497283.4,1526775
122.526,2003,1427,5512,3,9,0,13560.56,579306.3,1532869
110.612,2001,1226,5500,2,12,0,5036.24,548035.9,1521149
198.192,2004,3491,5524,4,0,0,21488.72,605359.8,1531566
158.914,2001,1974,5495,4,0,0,11367.83,516738.3,1563723
117.482,2003,1553,8341,3,13,0,10605.85,503960.9,1547176
245.19,2003,2714,10097,4,2,1,13744.98,489734.8,1530210
143.74,2002,1150,7279,3,47,0,3969.63,545939.3,1537914
175.66,2000,1800,17997,3,20,0,20427.39,494326.4,1477679
125.331,2004,1574,8670,3,14,0,5797.73,545989.8,1515681
242.728,2000,2303,9074,3,4,1,18166.21,497688.8,1484464
114.421,2001,1457,8440,3,7,0,12260.23,574821.4,1535550
213.934,2001,1976,10011,3,12,0,11088.7,499068.6,1524383
277.791,2003,3356,10356,4,0,0,16105.74,587074.9,1523027
47.229,2001,1318,9110,3,49,0,9561.25,517607.5,1557324
393.305,2004,3709,13848,4,0,0,17562.42,484202.8,1503557
211.67,2004,1736,9209,4,29,0,10729.35,546801.4,1564216
167.293,2004,1484,10418,3,46,0,3616.03,545711,1526345
122.298,2005,1228,8058,2,47,0,7379.4,530322.4,1554892
142.361,2001,1769,10799,4,0,0,29287.42,629819.7,1516359
163.281,2002,1694,9082,3,41,0,3373.88,532737.3,1541970
139.431,2001,1743,3640,3,0,0,16312.33,505609.9,1575962
252.822,2003,2155,9910,4,33,1,10978.81,549505.1,1564009
196.777,2004,1182,8925,3,39,0,4461.15,547809.6,1537885
206.864,2005,976,7056,2,15,0,3655.96,533387.3,1543008
135.936,2001,1330,5002,3,5,0,19891.08,596900.4,1551340
154.064,2000,2348,5500,4,0,0,18620.93,595373.8,1539466
127.697,2004,1377,6092,3,19,0,12095.21,574364.6,1534742
123.104,2004,1039,12377,3,24,1,9325.74,565034.3,1526112
163.833,2004,2264,10210,4,31,0,14163.7,581267.3,1533331
186.935,2005,2995,8726,4,1,0,21280.27,465561.5,1539966
143.165,2002,1721,7591,4,6,0,13276.13,578136.9,1526244
98.3,2004,1176,1800,2,15,0,15682.72,522997.1,1481008
183.56,2001,2692,5498,3,1,0,19744.98,516599.2,1468915
123.615,2004,1597,11358,3,32,0,8156.88,513078,1546693
69.749,2001,1141,9383,3,15,0,13047.83,575037.1,1545851
106.958,2004,1239,5406,3,15,0,6950.38,557592.8,1532673
129.631,2002,1855,8446,3,0,0,6791.18,535525.1,1508820
265.326,2005,2276,8366,4,1,0,13717.83,572014.3,1505707
236.153,2003,2529,6000,4,1,0,20617.16,473899.2,1501684
144.19,2001,1943,6802,4,9,1,19728.13,521839.7,1467669
1132.289,2003,4016,25485,3,8,1,16432.36,482962.3,1516348
131.003,2002,1562,7691,3,12,0,20272.25,599385.9,1547221
185.675,2004,2020,6280,3,4,0,21867.86,509371.2,1463998
434.23,2004,2675,12801,5,14,1,16275.78,485418.1,1510821
160.408,2003,2233,14520,3,18,0,19686.59,504283.9,1588028
229.634,2001,1997,16981,3,18,1,15285.22,495168.8,1500388
127.457,2004,1628,16531,3,16,1,11193.25,504629.5,1552004
147.603,2002,2250,8655,4,0,0,21433.6,601149.6,1554568
110.574,2000,1539,8625,3,7,0,11118.89,499321.6,1539485
211.944,2003,2829,9882,4,1,0,18437.25,577582.9,1488270
40.574,2003,1152,6741,5,38,0,6527.91,513476.1,1529443
377.611,2002,3742,19884,5,32,1,15825.59,493665.3,1499434
183.903,2004,2053,5500,3,3,0,16079.8,586176,1518881
104.943,2003,962,6499,2,23,0,9224.81,555603.5,1509067
184.591,2002,1888,12114,3,4,1,16537.46,480816.6,1525838
137.128,2003,1579,7235,3,9,0,14012.01,580478.4,1525477
178.667,2003,2025,6000,4,0,0,21840.92,583456.3,1478426
73.635,2001,912,7276,3,17,0,8959.9,505433.1,1531495
101.975,2002,1178,5445,3,7,0,9459.09,514765.5,1554781
4570.844,2004,14415,91640,6,4,1,7500.72,544225.7,1553854
125.4,2004,1345,1738,3,0,0,14388.01,491307.3,1549401
89.959,2003,1213,12600,3,19,0,17276.9,498023.2,1574224
508.195,2004,3895,15753,4,6,1,13251.55,492471.4,1521265
85.335,2003,1495,7113,3,36,0,5885.23,517499.3,1522583
221.342,2001,2738,15428,5,13,1,12804.04,501666.7,1505272
103.248,2001,1827,5299,4,0,0,8899.76,564043.2,1531421
166.369,2004,1760,8495,3,15,0,9181.61,504993.9,1526901
162.014,2003,2224,8281,4,0,0,13673.02,492084.7,1544724
111.103,2005,776,5268,2,55,0,5470.34,552489.6,1534333
319.259,2004,2401,15338,3,6,1,20388.92,601574.9,1526234
70.495,2000,1560,19875,3,36,0,20823.4,466831.8,1537884
261.398,2003,2924,10324,3,0,0,22534.82,607980.9,1520157
202.051,2000,2536,7110,4,0,0,14402.18,580769.9,1519948
201.711,2002,3432,9540,4,0,0,20972.21,602767.7,1520012
320.485,2002,2768,6755,3,6,1,5673.23,536204.3,1549667
211.85,2003,2381,10637,4,13,0,19779.3,503304.1,1587839
274.977,2002,3433,7332,4,0,1,20969.42,602940.4,1521192
149.367,2005,1410,9503,4,20,0,18336.64,536213.5,1470933
84.152,2000,1132,4485,2,13,0,17537.77,592390.7,1530430
165.065,2001,1342,9475,3,21,1,3991.85,546271.6,1537491
141.664,2001,1948,5357,3,0,0,20066.43,545520,1466113
233.847,2001,2506,16388,4,1,0,25795.13,489736.1,1602743
145.31,2003,1580,2333,3,0,0,22348.15,607075.8,1518407
514.685,2002,3524,32945,4,28,0,9113.77,541190.2,1560326
88.696,2003,1200,7926,3,15,0,6760.36,512760.4,1533316
275.854,2004,1584,9576,3,29,0,6946.25,549866.3,1548239
167.201,2004,1741,10554,3,25,0,11079.92,506207.9,1508676
160.408,2003,1533,8477,3,53,0,2009.22,540267.6,1534837
245.146,2003,3735,11954,5,0,1,13761.94,491181.6,1542684
124.036,2000,1790,9615,2,35,0,6454.06,556017.1,1531330
41.631,2002,1014,6770,2,78,0,2740.33,530220.1,1523379
84.855,2002,1115,4991,4,8,0,7744.53,535141.3,1556513
138.959,2004,1500,3903,2,0,0,23307.6,609551.1,1514693
89.274,2000,1292,7599,3,1,0,17442.06,502851.9,1578573
129.125,2001,1798,10000,3,0,0,30933.04,635490.8,1517863
102.308,2001,1170,10553,3,5,0,7414.8,533771.6,1506786
627.501,2000,3616,18069,4,0,1,18014.63,484661.6,1499824
278.821,2004,2949,11130,5,54,0,4374.94,539683.1,1544613
180.146,2005,1791,13267,3,24,0,17957.01,506635.4,1582827
161.082,2002,1829,5501,3,3,0,10370.96,547871.4,1499655
123.54,2000,1494,10591,3,17,0,16327.57,494935.6,1495329
111.013,2001,1278,5820,3,15,0,22938.93,482556.6,1585269
141.401,2000,1959,6540,4,3,0,15059.11,580064.9,1551024
147.909,2004,1411,4651,4,4,1,18804.46,543609.2,1470009
169.931,2004,1565,5001,3,0,0,13803.87,578612.6,1519433
158.706,2002,1931,6541,3,0,0,22710.04,608565.4,1520178
149.732,2004,1415,11250,3,2,0,30193.86,633168.2,1518824
212.899,2001,2400,9086,4,4,1,19322.4,597720.3,1522906
104.16,2001,1346,4948,3,5,0,9858.23,502931.5,1536536
169.877,2002,1921,5501,3,0,0,18709,577276.4,1486723
97.502,2002,1050,3794,3,8,0,11648.69,572375.7,1538334
160.981,2004,2516,11994,3,25,0,7395.48,528945.9,1554644
189.318,2004,1882,5002,4,9,0,17119.48,590720.4,1525287
100.42,2000,1246,3240,3,0,0,20409.01,535386.3,1464118
467.652,2004,3902,15849,4,0,1,16358.07,481862.7,1522378
300.903,2000,3272,17250,3,4,1,21737.3,514155.8,1462820
83.601,2003,1159,9202,2,33,0,7254.07,511414.3,1535364
121.371,2001,1425,5002,3,9,0,16004,505572.1,1574714
141.801,2003,1880,10000,3,0,0,30903.18,635118.5,1515929
209.047,2004,2427,7267,4,0,0,21772,466024,1511846
138.581,2000,2143,15421,5,42,0,11396.09,571727.5,1524940
166.831,2004,1799,9133,4,0,0,13400.15,574771.1,1512676
158.42,2005,1266,4200,3,8,0,17899.73,593352.8,1536287
115.844,2002,2741,12986,3,16,0,11246.17,565083.7,1552250
352.003,2001,2144,8679,3,46,0,1786.95,538212.1,1535885
149.469,2002,1849,5239,4,0,0,24852.09,616118,1537872
163.598,2001,1800,6045,3,5,1,20962.02,517703.8,1464469
132.31,2002,1928,13120,4,9,0,12072.9,569860.1,1512569
167.765,2003,1994,5509,3,0,0,14378.96,579856.3,1516948
325.846,2004,3420,18433,4,9,1,7791.57,519620.6,1551650
110.965,2003,1086,4001,3,15,0,11725.99,572955.6,1536385
121.583,2003,1487,7395,3,3,0,21995.14,491849.9,1589090
145.746,2005,1496,6492,4,5,0,8659.21,563242.6,1531955
219.309,2004,2060,10152,4,18,1,9262.13,549034,1504219
134.243,2002,1644,5250,3,0,0,21330.45,604371.8,1539197
126.911,2003,1632,6018,3,0,0,19011.14,499139.6,1582271
77.916,2001,1078,7000,3,29,0,10172.79,558963.9,1508021
84.398,2003,1400,7506,3,43,0,9826.75,515263.9,1556730
374.93,2005,2400,8055,4,10,1,12140.52,496018.8,1522109
515.046,2004,3531,17398,3,0,1,17986.49,482160.4,1504454
128.385,2000,1826,12045,3,29,1,11882.85,502983.4,1508596
325.302,2004,2682,9750,3,0,1,22753.58,460644,1522611
185.897,2002,2019,13500,4,0,0,19748.08,476039.1,1503830
165.642,2001,1499,8549,3,31,0,1287.37,538661.4,1532892
282.588,2004,2929,8768,4,0,0,22505.94,584784.3,1476682
302.811,2002,3173,25409,3,0,1,26918.33,488930.1,1606581
128.52,2002,1520,5831,3,11,0,12470.53,572997.3,1545890
124.163,2004,1104,7065,3,10,0,11536.39,572284.6,1536648
235.969,2002,2709,9643,3,5,0,20962.11,599899.4,1553453
60.103,2001,1100,6889,3,42,0,18847.72,594932,1545755
339.914,2004,1994,3325,3,2,0,16256.64,495842.3,1494682
159.57,2003,1916,8224,3,0,0,22239.25,462511.9,1521277
113.934,2001,1594,7772,3,11,0,15574.22,506897.6,1573899
153.063,2003,2208,9937,3,0,0,13497.45,492570.3,1544373
101.218,2003,1377,7914,3,32,0,9112.07,517030.4,1507071
54.198,2001,768,6001,2,31,0,11055.48,567982.9,1545856
125.99,2003,1473,4998,3,0,0,18973.67,499019.2,1582037
62.276,2003,984,2225,3,9,0,21972.84,462717.8,1531906
191.525,2002,2112,6299,4,7,0,11513.79,499605.8,1517433
133.558,2004,1472,10162,3,16,0,13809.45,579111.6,1521413
238.593,2004,2287,18449,4,0,0,24176.13,483507.9,1591604
105.823,2002,1373,11389,3,14,0,13221.89,492234.6,1539384
117.334,2002,1545,6333,4,12,0,14844.18,505185.1,1569753
96.245,2003,1184,7366,3,18,0,19686.9,598057.8,1544428
148.057,2003,1630,5657,3,4,0,14550.73,582588.4,1530582
292.922,2004,3592,17679,5,0,0,26651.49,485574.8,1603376
314.175,2001,3083,24321,4,0,1,20426.62,469276.4,1517092
173.336,2001,1825,16489,3,16,1,11689.13,499185.6,1516929
817.677,2003,3045,13622,5,17,0,6522,544846.9,1550017
225.187,2004,2355,11645,3,29,0,5016.52,538416.9,1515028
120.238,2003,1833,9997,4,16,0,11168.31,499841.8,1542001
126.226,2001,2475,11265,5,32,0,8163.1,556541.3,1546803
105.225,2002,1557,6973,4,27,1,10876.67,565378.4,1512620
120.751,2001,2165,10000,3,32,0,5077.35,522621,1519765
252.593,2000,2520,10700,4,0,1,18016.41,476016.5,1525059
306.397,2004,2985,8458,4,0,0,21710.65,605806.9,1524755
223.686,2003,3050,7200,5,0,0,22303.05,462382.2,1520730
121.371,2001,1561,5256,3,8,0,16670.29,530958.6,1476524
385.848,2003,2423,15668,3,18,1,2219.83,537387.4,1524273
381.105,2001,3351,13050,4,2,1,12566.08,496558.2,1515748
128.301,2001,1408,5494,3,0,0,14510.26,579428.8,1547812
154.102,2002,1651,5766,4,0,0,14491.85,578706.2,1512725
122.296,2004,1276,6912,3,9,0,19302.72,596885.5,1543873
138.143,2002,1855,5250,3,0,0,21205.2,603985.4,1538959
182.658,2004,2570,9200,4,0,0,19579.63,472935.1,1548346
174.171,2003,1919,6051,3,1,0,21456.16,602460.6,1550736
142.977,2005,1042,8405,2,47,0,4171.18,539709.5,1518305
51.989,2004,934,7067,3,51,0,12749.91,509824.9,1564645
151.583,2004,1968,6925,4,0,0,12871.02,499026,1553496
137.211,2002,1438,7074,3,3,0,22103.99,510900.7,1462616
109.376,2001,1282,9679,3,44,0,9023.66,555180.8,1552619
97.633,2000,1466,8335,4,28,0,9858.72,519056.4,1502851
85.337,2000,1224,9913,3,26,0,15408.88,486573.9,1546195
173.885,2004,1651,5000,3,14,0,21392.43,521940.3,1462083
164.514,2000,1961,83006,5,35,0,21774.82,487701.2,1584813
277.211,2001,2667,13560,4,0,1,21038.39,603847.1,1528860
131.971,2003,1476,1700,3,0,0,17647.89,592605.3,1535273
145.947,2004,1226,6121,3,18,0,9443.22,565742,1533385
81.573,2002,975,6627,2,40,0,15416.98,485798.2,1543563
68.264,2004,814,2265,2,17,0,21933.23,462865,1532434
309.721,2003,2024,6780,3,0,0,3239.26,528693.1,1539774
99.326,2002,1283,7497,4,16,0,10996.48,507396.6,1554545
309.91,2003,1912,15977,3,13,0,11541.01,565516.2,1553155
119.099,2000,2142,9208,4,0,0,22042.46,488948.2,1587020
149.373,2002,1725,6483,3,3,1,10011.55,535889.4,1498257
152.001,2004,1588,5003,3,3,0,12205.92,512944.9,1564651
144.31,2000,1841,9431,3,10,0,11608.69,498491.2,1519671
141.87,2001,1781,5042,3,14,0,21175.09,523722.2,1462496
234.438,2003,1690,12633,3,13,1,4628.6,546147,1541238
142.38,2002,1677,5736,3,7,1,20350.13,542010,1464696
145.883,2001,1665,5500,4,0,0,23339.16,458591.4,1523713
111.11,2001,1347,4734,4,1,0,10161.87,512046.9,1555434
156.11,2004,1480,2437,3,0,0,22540.73,472908.6,1490630
118.555,2001,1457,5284,3,0,0,19130.46,543952.3,1468978
174.774,2001,1685,10398,3,35,0,8606.43,554678.1,1551201
251.919,2002,2654,13791,5,0,0,14105.54,570083.8,1501085
441.439,2004,2683,15971,3,35,1,7488.53,542531.4,1554439
131.566,2001,1931,5060,4,6,0,15467.6,583870.4,1517958
122.784,2004,1842,9726,4,39,1,8821.6,509184.8,1544522
53.003,2002,1466,7231,4,32,0,7471.29,530814.9,1555286
168.55,2002,2420,12520,4,12,1,11545.6,567709,1549944
357.615,2003,3343,10349,5,0,1,20637.24,511007.9,1467697
180.958,2002,2234,5502,3,0,0,18436.03,518774,1472762
155.325,2003,1710,9518,4,0,0,16753.88,587643.8,1515775
269.742,2000,2755,31241,4,16,1,14405.12,493485,1508181
116.921,2000,1732,10478,3,10,0,14286.93,493751.9,1553695
82.435,2001,1497,9600,4,36,0,6825.74,512991.4,1536061
156.042,2003,2278,10050,4,13,1,11349.59,508052.9,1556984
252.397,2004,2618,11050,4,15,1,12281.05,498758.7,1513127
248.22,2000,1625,9377,3,40,0,1866.16,537809.1,1525743
111.661,2001,1554,8885,3,11,0,9761.21,503106.4,1535514
141.025,2002,1955,5655,4,5,0,13413.82,577522.8,1520330
189.141,2003,2062,6600,3,22,0,19784.12,506925.1,1589723
54.738,2000,1020,8535,3,42,0,6052.24,546305.9,1514880
146.507,2004,1830,11181,4,14,0,10329.56,501403.8,1536714
138.114,2000,1394,9652,2,20,0,3567.57,544385.3,1537873
72.536,2000,1285,4748,3,19,0,8088.06,510572.1,1541864
104.899,2004,1000,7803,3,35,0,10285.86,517124.7,1502359
265.267,2004,2224,13543,4,10,1,17129.57,500336.6,1486710
278.763,2004,2596,9189,4,0,1,21662.98,605699.9,1525341
123.881,2001,2311,9507,5,25,1,8382.46,525194,1556628
134.128,2004,1343,5555,3,7,0,13397.1,490868.3,1531328
301.752,2002,3609,11586,5,0,1,16128.93,482486.5,1523253
182.037,2004,1884,6935,4,4,0,22056.88,488874.8,1587021
193.611,2001,2822,10122,4,0,0,13258.86,569082.3,1504250
3662.668,2004,9474,54580,7,6,1,15284.33,489240.9,1510185
578.681,2004,4033,45279,5,11,1,11802.55,499731.9,1514791
144.874,2000,1884,11425,3,17,0,17105.36,492849.8,1493832
117.268,2003,1512,5711,3,11,0,12377.21,572565.4,1546152
153.58,2004,1948,11266,3,26,0,7932.01,514809.8,1547730
165.787,2003,1749,7091,4,0,0,22276.42,462334.9,1521683
169.919,2001,1819,10369,3,16,1,14711.14,491156.2,1510528
90.531,2002,1174,1621,2,14,0,16986.53,523667.3,1476479
263.862,2004,2172,10028,4,14,1,11364.24,498183.9,1524194
70.648,2003,891,9113,2,46,0,6523.14,555872.3,1527120
537.904,2003,4434,12175,5,6,1,19555.31,492784.1,1482614
133.195,2003,1480,7881,3,0,0,24633.51,615047.3,1541211
63.713,2004,964,16042,3,79,0,16689.7,480630.5,1538972
43.713,2005,720,6045,2,63,0,24937.55,475121.8,1587067
211.022,2004,1960,6146,3,0,1,22800.82,461092.1,1518405
205.146,2004,2215,15478,4,2,0,21495.85,483806.1,1579842
242.15,2005,2560,7361,3,1,0,13856.85,569921,1502162
179.938,2002,1937,16072,4,24,1,14856.45,496727.3,1500683
160.126,2002,1603,8619,3,0,0,18396.02,519240,1472772
59.537,2000,988,8102,3,16,0,10450.23,524311.3,1563740
124.812,2003,1106,2907,2,0,0,22601.13,608538.2,1522725
125.898,2000,2334,6800,4,6,0,17394.14,531851.8,1474089
144.547,2003,2508,9418,3,0,0,6946.21,536258.8,1508345
111.831,2000,1451,7507,3,2,0,12900.39,504483.8,1560624
134.196,2003,1571,7642,3,12,0,14659.46,582109.4,1522154
49.098,2005,1374,7002,3,30,0,7779.17,534041.4,1556616
211.113,2004,2988,22226,3,17,0,11993.35,495486.9,1530045
177.365,2004,1815,5500,4,0,0,13803.72,578866.8,1520434
86.515,2005,1423,4389,2,21,0,9946.08,518513,1559366
